longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income
5,26;0;32,05;Нет;Бюджетный;CC;19;Мужской;Женат;0;58979,3
5,27;0;59,67;Да;Бюджетный;CC;74;Мужской;Одинокий;0;2825,56
5,27;0;59,67;Да;Бюджетный;CC;74;Мужской;Одинокий;0;2825,56
5,27;0;59,67;Да;Бюджетный;CC;74;Мужской;Одинокий;0;2825,56
5,32;0;69,58;Да;Бюджетный;CC;42;Мужской;Женат;0;42639,1
5,32;0;69,58;Да;Бюджетный;CC;42;Мужской;Женат;0;42639,1
5,32;0;69,58;Да;Бюджетный;CC;42;Мужской;Женат;0;42639,1
5,33;0;33,21;Нет;Бюджетный;Auto;21;Женский;Женат;2;82056,6
5,33;0;33,21;Нет;Бюджетный;Auto;21;Женский;Женат;2;82056,6
5,33;0;33,21;Нет;Бюджетный;Auto;21;Женский;Женат;2;82056,6
5,33;0;103,31;Да;Бесплатный;CC;54;Мужской;Женат;2;23537,6
5,33;0;103,31;Да;Бесплатный;CC;54;Мужской;Женат;2;23537,6
5,33;0;103,31;Да;Бесплатный;CC;54;Мужской;Женат;2;23537,6
5,35;9,31;78,95;Да;Бесплатный;CC;55;Женский;Одинокий;0;40200,7
5,35;9,31;78,95;Да;Бесплатный;CC;55;Женский;Одинокий;0;40200,7
5,35;9,31;78,95;Да;Бесплатный;CC;55;Женский;Одинокий;0;40200,7
5,35;0;42,46;Да;Бюджетный;CC;43;Мужской;Женат;0;12439,4
5,35;0;42,46;Да;Бюджетный;CC;43;Мужской;Женат;0;12439,4
5,35;0;42,46;Да;Бюджетный;CC;43;Мужской;Женат;0;12439,4
5,36;0;27,14;Нет;Бюджетный;CC;23;Женский;Женат;1;22767
5,36;0;27,14;Нет;Бюджетный;CC;23;Женский;Женат;1;22767
5,36;0;27,14;Нет;Бюджетный;CC;23;Женский;Женат;1;22767
5,38;8,83;33,59;Нет;Бюджетный;Auto;70;Мужской;Одинокий;2;66649,2
5,38;8,83;33,59;Нет;Бюджетный;Auto;70;Мужской;Одинокий;2;66649,2
5,38;8,83;33,59;Нет;Бюджетный;Auto;70;Мужской;Одинокий;2;66649,2
5,39;0;91,07;Нет;Бесплатный;Auto;94;Женский;Женат;1;66755,6
5,39;0;91,07;Нет;Бесплатный;Auto;94;Женский;Женат;1;66755,6
5,39;0;91,07;Нет;Бесплатный;Auto;94;Женский;Женат;1;66755,6
5,4;8,14;26,17;Нет;Бесплатный;CH;63;Мужской;Одинокий;1;75826,6
5,4;8,14;26,17;Нет;Бесплатный;CH;63;Мужской;Одинокий;1;75826,6
5,4;8,14;26,17;Нет;Бесплатный;CH;63;Мужской;Одинокий;1;75826,6
5,49;0;65,43;Нет;Бюджетный;Auto;19;Женский;Женат;1;99261,8
5,49;0;65,43;Нет;Бюджетный;Auto;19;Женский;Женат;1;99261,8
5,49;0;65,43;Нет;Бюджетный;Auto;19;Женский;Женат;1;99261,8
5,5;4,51;42,64;Нет;Бюджетный;Auto;94;Мужской;Женат;0;83876,4
5,5;4,51;42,64;Нет;Бюджетный;Auto;94;Мужской;Женат;0;83876,4
5,5;4,51;42,64;Нет;Бюджетный;Auto;94;Мужской;Женат;0;83876,4
5,52;0;16,05;Нет;Бесплатный;CC;18;Мужской;Одинокий;2;19546,6
5,52;0;16,05;Нет;Бесплатный;CC;18;Мужской;Одинокий;2;19546,6
5,52;0;16,05;Нет;Бесплатный;CC;18;Мужской;Одинокий;2;19546,6
5,56;0;9,36;Да;Бюджетный;CC;68;Женский;Женат;2;81000,9
5,56;0;9,36;Да;Бюджетный;CC;68;Женский;Женат;2;81000,9
5,56;0;9,36;Да;Бюджетный;CC;68;Женский;Женат;2;81000,9
5,6;0;50,88;Да;Бесплатный;Auto;64;Мужской;Женат;2;98855,5
5,6;0;50,88;Да;Бесплатный;Auto;64;Мужской;Женат;2;98855,5
5,6;0;50,88;Да;Бесплатный;Auto;64;Мужской;Женат;2;98855,5
5,64;0;25,86;Нет;Бесплатный;CC;18;Женский;Женат;1;97220,7
5,64;0;25,86;Нет;Бесплатный;CC;18;Женский;Женат;1;97220,7
5,64;0;25,86;Нет;Бесплатный;CC;18;Женский;Женат;1;97220,7
5,66;0;10,2;Нет;Бюджетный;Auto;36;Женский;Женат;2;96283,6
5,66;0;10,2;Нет;Бюджетный;Auto;36;Женский;Женат;2;96283,6
5,66;0;10,2;Нет;Бюджетный;Auto;36;Женский;Женат;2;96283,6
5,67;0;103,8;Нет;Бесплатный;CC;87;Женский;Женат;1;50290,7
5,67;0;103,8;Нет;Бесплатный;CC;87;Женский;Женат;1;50290,7
5,67;0;103,8;Нет;Бесплатный;CC;87;Женский;Женат;1;50290,7
5,72;0;404,42;Нет;Бесплатный;CC;67;Женский;Одинокий;1;91347,1
5,72;0;404,42;Нет;Бесплатный;CC;67;Женский;Одинокий;1;91347,1
5,72;0;404,42;Нет;Бесплатный;CC;67;Женский;Одинокий;1;91347,1
5,73;0;294,6;Нет;Бесплатный;CC;49;Женский;Женат;2;69865,2
5,73;0;294,6;Нет;Бесплатный;CC;49;Женский;Женат;2;69865,2
5,73;0;294,6;Нет;Бесплатный;CC;49;Женский;Женат;2;69865,2
5,81;0;11,48;Нет;Бесплатный;CC;83;Женский;Женат;0;89344,4
5,81;0;11,48;Нет;Бесплатный;CC;83;Женский;Женат;0;89344,4
5,81;0;11,48;Нет;Бесплатный;CC;83;Женский;Женат;0;89344,4
5,84;0;31,92;Да;Бюджетный;CC;47;Женский;Одинокий;0;28891,2
5,84;0;31,92;Да;Бюджетный;CC;47;Женский;Одинокий;0;28891,2
5,84;0;31,92;Да;Бюджетный;CC;47;Женский;Одинокий;0;28891,2
5,84;0;103,01;Да;Бюджетный;CC;21;Женский;Женат;0;27469,5
5,84;0;103,01;Да;Бюджетный;CC;21;Женский;Женат;0;27469,5
5,84;0;103,01;Да;Бюджетный;CC;21;Женский;Женат;0;27469,5
5,9;0;29,61;Да;Бесплатный;CC;83;Женский;Женат;1;75265,3
5,9;0;29,61;Да;Бесплатный;CC;83;Женский;Женат;1;75265,3
5,9;0;29,61;Да;Бесплатный;CC;83;Женский;Женат;1;75265,3
5,93;0;44,59;Да;Бесплатный;CC;66;Мужской;Одинокий;2;72018,6
5,93;0;44,59;Да;Бесплатный;CC;66;Мужской;Одинокий;2;72018,6
5,93;0;44,59;Да;Бесплатный;CC;66;Мужской;Одинокий;2;72018,6
5,93;5,06;6,25;Нет;Бесплатный;CC;26;Мужской;Одинокий;1;85774,3
5,93;5,06;6,25;Нет;Бесплатный;CC;26;Мужской;Одинокий;1;85774,3
5,93;5,06;6,25;Нет;Бесплатный;CC;26;Мужской;Одинокий;1;85774,3
5,94;0;8,93;Нет;Бюджетный;CC;73;Мужской;Одинокий;0;1259,01
5,94;0;8,93;Нет;Бюджетный;CC;73;Мужской;Одинокий;0;1259,01
5,94;0;8,93;Нет;Бюджетный;CC;73;Мужской;Одинокий;0;1259,01
5,99;7,96;85,21;Нет;Бесплатный;CC;42;Мужской;Женат;0;4324,22
5,99;7,96;85,21;Нет;Бесплатный;CC;42;Мужской;Женат;0;4324,22
5,99;7,96;85,21;Нет;Бесплатный;CC;42;Мужской;Женат;0;4324,22
5,99;0;136,39;Нет;Бюджетный;CC;77;Мужской;Одинокий;1;2743,69
5,99;0;136,39;Нет;Бюджетный;CC;77;Мужской;Одинокий;1;2743,69
5,99;0;136,39;Нет;Бюджетный;CC;77;Мужской;Одинокий;1;2743,69
6,01;0;27,82;Нет;Бесплатный;CC;27;Мужской;Женат;2;89781,4
6,01;0;27,82;Нет;Бесплатный;CC;27;Мужской;Женат;2;89781,4
6,01;0;27,82;Нет;Бесплатный;CC;27;Мужской;Женат;2;89781,4
6,04;0;19,52;Нет;Бюджетный;CC;63;Женский;Женат;1;22198,1
6,04;0;19,52;Нет;Бюджетный;CC;63;Женский;Женат;1;22198,1
6,04;0;19,52;Нет;Бюджетный;CC;63;Женский;Женат;1;22198,1
6,05;0;35,73;Нет;Бюджетный;Auto;74;Женский;Одинокий;2;60744,4
6,05;0;35,73;Нет;Бюджетный;Auto;74;Женский;Одинокий;2;60744,4
6,05;0;35,73;Нет;Бюджетный;Auto;74;Женский;Одинокий;2;60744,4
6,09;4,19;44,91;Нет;Бюджетный;CH;62;Женский;Женат;0;18831,1
6,09;4,19;44,91;Нет;Бюджетный;CH;62;Женский;Женат;0;18831,1
6,09;4,19;44,91;Нет;Бюджетный;CH;62;Женский;Женат;0;18831,1
6,12;0;90,28;Нет;Бесплатный;CC;50;Мужской;Женат;2;94902,6
6,12;0;90,28;Нет;Бесплатный;CC;50;Мужской;Женат;2;94902,6
6,12;0;90,28;Нет;Бесплатный;CC;50;Мужской;Женат;2;94902,6
6,12;0;14,79;Нет;Бесплатный;CH;58;Мужской;Женат;1;4054,55
6,12;0;14,79;Нет;Бесплатный;CH;58;Мужской;Женат;1;4054,55
6,12;0;14,79;Нет;Бесплатный;CH;58;Мужской;Женат;1;4054,55
6,13;0;31,45;Да;Бесплатный;CH;25;Женский;Женат;2;295,94
6,13;0;31,45;Да;Бесплатный;CH;25;Женский;Женат;2;295,94
6,13;0;31,45;Да;Бесплатный;CH;25;Женский;Женат;2;295,94
6,19;9,16;105,3;Нет;Бюджетный;Auto;40;Женский;Женат;0;15980,1
6,19;9,16;105,3;Нет;Бюджетный;Auto;40;Женский;Женат;0;15980,1
6,19;9,16;105,3;Нет;Бюджетный;Auto;40;Женский;Женат;0;15980,1
6,19;4,48;7,83;Нет;Бесплатный;CH;70;Мужской;Женат;1;74381,5
6,19;4,48;7,83;Нет;Бесплатный;CH;70;Мужской;Женат;1;74381,5
6,19;4,48;7,83;Нет;Бесплатный;CH;70;Мужской;Женат;1;74381,5
6,2;0;41,75;Нет;Бесплатный;Auto;52;Женский;Женат;1;24943
6,2;0;41,75;Нет;Бесплатный;Auto;52;Женский;Женат;1;24943
6,2;0;41,75;Нет;Бесплатный;Auto;52;Женский;Женат;1;24943
6,21;0;10,66;Нет;Бесплатный;CH;97;Женский;Одинокий;1;62903,3
6,21;0;10,66;Нет;Бесплатный;CH;97;Женский;Одинокий;1;62903,3
6,21;0;10,66;Нет;Бесплатный;CH;97;Женский;Одинокий;1;62903,3
6,23;0;16,03;Да;Бюджетный;CC;58;Мужской;Женат;1;99619,9
6,23;0;16,03;Да;Бюджетный;CC;58;Мужской;Женат;1;99619,9
6,23;0;16,03;Да;Бюджетный;CC;58;Мужской;Женат;1;99619,9
6,23;0;21,44;Нет;Бюджетный;CC;55;Женский;Одинокий;0;43734,1
6,23;0;21,44;Нет;Бюджетный;CC;55;Женский;Одинокий;0;43734,1
6,23;0;21,44;Нет;Бюджетный;CC;55;Женский;Одинокий;0;43734,1
6,25;0;72,56;Нет;Бесплатный;Auto;26;Женский;Женат;0;57372,4
6,25;0;72,56;Нет;Бесплатный;Auto;26;Женский;Женат;0;57372,4
6,25;0;72,56;Нет;Бесплатный;Auto;26;Женский;Женат;0;57372,4
6,25;0;24,72;Нет;Бесплатный;CC;27;Женский;Одинокий;2;13094,8
6,25;0;24,72;Нет;Бесплатный;CC;27;Женский;Одинокий;2;13094,8
6,25;0;24,72;Нет;Бесплатный;CC;27;Женский;Одинокий;2;13094,8
6,26;0;43,97;Нет;Бесплатный;CC;70;Женский;Одинокий;0;61639,7
6,26;0;43,97;Нет;Бесплатный;CC;70;Женский;Одинокий;0;61639,7
6,26;0;43,97;Нет;Бесплатный;CC;70;Женский;Одинокий;0;61639,7
6,29;0;66,43;Нет;Бюджетный;CC;76;Мужской;Женат;0;14271,8
6,29;0;66,43;Нет;Бюджетный;CC;76;Мужской;Женат;0;14271,8
6,29;0;66,43;Нет;Бюджетный;CC;76;Мужской;Женат;0;14271,8
6,3;0;66,58;Нет;Бюджетный;CH;50;Мужской;Женат;2;72356,8
6,3;0;66,58;Нет;Бюджетный;CH;50;Мужской;Женат;2;72356,8
6,3;0;66,58;Нет;Бюджетный;CH;50;Мужской;Женат;2;72356,8
6,3;0;60,52;Нет;Бюджетный;CC;46;Мужской;Одинокий;1;55634,8
6,3;0;60,52;Нет;Бюджетный;CC;46;Мужской;Одинокий;1;55634,8
6,3;0;60,52;Нет;Бюджетный;CC;46;Мужской;Одинокий;1;55634,8
6,31;0;32,5;Нет;Бесплатный;CC;53;Мужской;Женат;2;50290,7
6,31;0;32,5;Нет;Бесплатный;CC;53;Мужской;Женат;2;50290,7
6,31;0;32,5;Нет;Бесплатный;CC;53;Мужской;Женат;2;50290,7
6,33;0;26,98;Нет;Бесплатный;CH;82;Мужской;Женат;2;38457,9
6,33;0;26,98;Нет;Бесплатный;CH;82;Мужской;Женат;2;38457,9
6,33;0;26,98;Нет;Бесплатный;CH;82;Мужской;Женат;2;38457,9
6,33;0;62,25;Да;Бюджетный;Auto;89;Женский;Женат;2;74628,1
6,33;0;62,25;Да;Бюджетный;Auto;89;Женский;Женат;2;74628,1
6,33;0;62,25;Да;Бюджетный;Auto;89;Женский;Женат;2;74628,1
6,35;0;19,74;Да;Бюджетный;CH;53;Мужской;Женат;0;50622,9
6,35;0;19,74;Да;Бюджетный;CH;53;Мужской;Женат;0;50622,9
6,35;0;19,74;Да;Бюджетный;CH;53;Мужской;Женат;0;50622,9
6,42;0;145,39;Да;Бесплатный;CH;61;Мужской;Женат;0;41063,6
6,42;0;145,39;Да;Бесплатный;CH;61;Мужской;Женат;0;41063,6
6,42;0;145,39;Да;Бесплатный;CH;61;Мужской;Женат;0;41063,6
6,53;0;13,85;Да;Бесплатный;CH;27;Мужской;Женат;2;16875,9
6,53;0;13,85;Да;Бесплатный;CH;27;Мужской;Женат;2;16875,9
6,53;0;13,85;Да;Бесплатный;CH;27;Мужской;Женат;2;16875,9
6,55;0;130,34;Нет;Бюджетный;CC;79;Женский;Женат;0;28021,4
6,55;0;130,34;Нет;Бюджетный;CC;79;Женский;Женат;0;28021,4
6,55;0;130,34;Нет;Бюджетный;CC;79;Женский;Женат;0;28021,4
6,57;7;82,37;Да;Бюджетный;Auto;64;Женский;Одинокий;1;53357,2
6,57;7;82,37;Да;Бюджетный;Auto;64;Женский;Одинокий;1;53357,2
6,57;7;82,37;Да;Бюджетный;Auto;64;Женский;Одинокий;1;53357,2
6,63;0;18,26;Нет;Бесплатный;CC;39;Женский;Одинокий;2;83996,9
6,63;0;18,26;Нет;Бесплатный;CC;39;Женский;Одинокий;2;83996,9
6,63;0;18,26;Нет;Бесплатный;CC;39;Женский;Одинокий;2;83996,9
6,67;0;77,25;Нет;Бесплатный;Auto;54;Мужской;Женат;2;11676,2
6,67;0;77,25;Нет;Бесплатный;Auto;54;Мужской;Женат;2;11676,2
6,67;0;77,25;Нет;Бесплатный;Auto;54;Мужской;Женат;2;11676,2
6,67;0;7,79;Да;Бесплатный;CC;50;Женский;Женат;0;63306,6
6,67;0;7,79;Да;Бесплатный;CC;50;Женский;Женат;0;63306,6
6,67;0;7,79;Да;Бесплатный;CC;50;Женский;Женат;0;63306,6
6,73;0;36,36;Нет;Бюджетный;CC;72;Мужской;Женат;0;96188,2
6,73;0;36,36;Нет;Бюджетный;CC;72;Мужской;Женат;0;96188,2
6,73;0;36,36;Нет;Бюджетный;CC;72;Мужской;Женат;0;96188,2
6,76;0;25,01;Нет;Бесплатный;CH;88;Мужской;Одинокий;1;49176,2
6,76;0;25,01;Нет;Бесплатный;CH;88;Мужской;Одинокий;1;49176,2
6,76;0;25,01;Нет;Бесплатный;CH;88;Мужской;Одинокий;1;49176,2
6,78;0;132,66;Нет;Бесплатный;CC;66;Женский;Женат;2;41876,6
6,78;0;132,66;Нет;Бесплатный;CC;66;Женский;Женат;2;41876,6
6,78;0;132,66;Нет;Бесплатный;CC;66;Женский;Женат;2;41876,6
6,83;0;52,2;Нет;Бюджетный;CH;44;Мужской;Женат;1;49554,8
6,83;0;52,2;Нет;Бюджетный;CH;44;Мужской;Женат;1;49554,8
6,83;0;52,2;Нет;Бюджетный;CH;44;Мужской;Женат;1;49554,8
6,9;0;39,21;Нет;Бюджетный;Auto;83;Женский;Одинокий;1;28796,4
6,9;0;39,21;Нет;Бюджетный;Auto;83;Женский;Одинокий;1;28796,4
6,9;0;39,21;Нет;Бюджетный;Auto;83;Женский;Одинокий;1;28796,4
6,91;7,22;128,11;Нет;Бесплатный;CC;70;Мужской;Женат;1;69406,7
6,91;7,22;128,11;Нет;Бесплатный;CC;70;Мужской;Женат;1;69406,7
6,91;7,22;128,11;Нет;Бесплатный;CC;70;Мужской;Женат;1;69406,7
6,95;2,77;122,04;Нет;Бюджетный;CC;37;Женский;Одинокий;0;95261,8
6,95;2,77;122,04;Нет;Бюджетный;CC;37;Женский;Одинокий;0;95261,8
6,95;2,77;122,04;Нет;Бюджетный;CC;37;Женский;Одинокий;0;95261,8
6,95;0;43,76;Да;Бюджетный;CH;94;Мужской;Одинокий;2;14309,1
6,95;0;43,76;Да;Бюджетный;CH;94;Мужской;Одинокий;2;14309,1
6,95;0;43,76;Да;Бюджетный;CH;94;Мужской;Одинокий;2;14309,1
6,95;0;41,99;Да;Бесплатный;CH;81;Женский;Женат;1;50860,7
6,95;0;41,99;Да;Бесплатный;CH;81;Женский;Женат;1;50860,7
6,95;0;41,99;Да;Бесплатный;CH;81;Женский;Женат;1;50860,7
